"network","p","m","n","epoch","df_correction_method","mean_lambda","mean_df","prop_miss","recall","precision","hamming_distance","shd"
"magic_irri",64,100,25,4,"old",0.137501171316894,Inf,0.9,0.575757575757576,0.791666666666667,19,22
"magic_irri",64,100,25,4,"br",0.141823531599748,17.2450281823249,0.9,0.454545454545455,0.882352941176471,20,21
"magic_irri",64,100,25,4,"reiter",0.141823531599748,18.6386368596646,0.9,0.454545454545455,0.882352941176471,20,21
"magic_irri",64,100,25,5,"old",0.132735573611447,Inf,0.9,0.428571428571429,0.692307692307692,16,17
"magic_irri",64,100,25,5,"br",0.13839174441842,17.3309226414953,0.9,0.333333333333333,0.583333333333333,19,21
"magic_irri",64,100,25,5,"reiter",0.13839174441842,18.7062285825979,0.9,0.333333333333333,0.583333333333333,19,21
"magic_irri",64,100,25,6,"old",0.129056492361151,Inf,0.9,0.56,0.823529411764706,14,16
"magic_irri",64,100,25,6,"br",0.133195497906809,17.4096574293838,0.9,0.48,0.8,16,18
"magic_irri",64,100,25,6,"reiter",0.133195497906809,18.7320672073285,0.9,0.48,0.8,16,18
"magic_irri",64,100,25,7,"old",0.148202701142255,Inf,0.9,0.65,0.684210526315789,13,14
"magic_irri",64,100,25,7,"br",0.152518067006511,17.0347734411647,0.9,0.55,0.647058823529412,15,18
"magic_irri",64,100,25,7,"reiter",0.152518067006511,18.5604453090263,0.9,0.55,0.647058823529412,15,18
"magic_irri",64,100,25,8,"old",0.130467574742524,Inf,0.9,0.521739130434783,0.705882352941177,16,18
"magic_irri",64,100,25,8,"br",0.13473753575274,17.3791001709512,0.9,0.565217391304348,0.8125,13,16
"magic_irri",64,100,25,8,"reiter",0.13473753575274,18.861757415301,0.9,0.565217391304348,0.8125,13,16
"magic_irri",64,100,25,9,"old",0.155455374885371,Inf,0.9,0.363636363636364,0.8,24,25
"magic_irri",64,100,25,9,"br",0.15605187190798,16.965200498282,0.9,0.333333333333333,0.733333333333333,26,27
"magic_irri",64,100,25,9,"reiter",0.15605187190798,18.533603547964,0.9,0.333333333333333,0.733333333333333,26,27
"magic_irri",64,100,25,10,"old",0.140285027024417,Inf,0.9,0.518518518518518,0.933333333333333,14,14
"magic_irri",64,100,25,10,"br",0.145341511362635,17.1838290180176,0.9,0.481481481481481,1,14,17
"magic_irri",64,100,25,10,"reiter",0.145341511362635,18.6393522735308,0.9,0.481481481481481,1,14,17
"magic_irri",64,10,500,1,"old",0.00401598011049013,Inf,0.1,0.96875,0.98936170212766,4,5
"magic_irri",64,10,500,1,"br",0.00402300440802287,490.823266536551,0.1,0.96875,0.98936170212766,4,5
"magic_irri",64,10,500,1,"reiter",0.00402300440802287,490.373761910256,0.1,0.96875,0.98936170212766,4,5
"magic_irri",64,10,500,2,"old",0.00284134437862446,Inf,0.1,0.988095238095238,0.976470588235294,3,8
"magic_irri",64,10,500,2,"br",0.00283144953558364,491.541264830294,0.1,0.988095238095238,0.976470588235294,3,5
"magic_irri",64,10,500,2,"reiter",0.00283144953558364,491.65632074051,0.1,0.988095238095238,0.976470588235294,3,5
"magic_irri",64,10,500,3,"old",0.00242993948711361,Inf,0.1,0.957446808510638,0.957446808510638,8,10
"magic_irri",64,10,500,3,"br",0.00242834373984822,492.132570646065,0.1,0.957446808510638,0.957446808510638,8,10
"magic_irri",64,10,500,3,"reiter",0.00242834373984822,492.129063135969,0.1,0.957446808510638,0.957446808510638,8,10
"magic_irri",64,10,500,4,"old",0.00289019759369852,Inf,0.1,0.9875,0.975308641975309,3,3
"magic_irri",64,10,500,4,"br",0.00290958656194224,491.464607293017,0.1,0.9875,0.975308641975309,3,3
"magic_irri",64,10,500,4,"reiter",0.00290958656194224,491.135980571001,0.1,0.9875,0.975308641975309,3,3
"magic_irri",64,10,500,5,"old",0.00376815301285794,Inf,0.1,0.945652173913043,0.966666666666667,8,11
"magic_irri",64,10,500,5,"br",0.00377228776200891,490.995374658745,0.1,0.945652173913043,0.966666666666667,8,11
"magic_irri",64,10,500,5,"reiter",0.00377228776200891,490.794185220279,0.1,0.945652173913043,0.966666666666667,8,11
"magic_irri",64,10,500,6,"old",0.00308877781756131,Inf,0.1,0.942857142857143,0.942857142857143,8,13
"magic_irri",64,10,500,6,"br",0.0030939760144693,491.742222260877,0.1,0.942857142857143,0.956521739130435,7,12
"magic_irri",64,10,500,6,"reiter",0.0030939760144693,491.656118205872,0.1,0.942857142857143,0.956521739130435,7,12
"magic_irri",64,10,500,7,"old",0.0047608685472082,Inf,0.1,0.96551724137931,0.976744186046512,5,7
"magic_irri",64,10,500,7,"br",0.00476036513829532,490.192216508686,0.1,0.96551724137931,0.976744186046512,5,7
"magic_irri",64,10,500,7,"reiter",0.00476036513829532,489.751791841298,0.1,0.96551724137931,0.976744186046512,5,7
"magic_irri",64,10,500,8,"old",0.00534092163981903,Inf,0.1,1,0.988636363636364,1,1
"magic_irri",64,10,500,8,"br",0.00535454880550708,488.857010400358,0.1,1,0.988636363636364,1,1
"magic_irri",64,10,500,8,"reiter",0.00535454880550708,487.292226505428,0.1,1,0.988636363636364,1,1
"magic_irri",64,10,500,9,"old",0.00487993072677486,Inf,0.1,0.978260869565217,0.967741935483871,5,12
"magic_irri",64,10,500,9,"br",0.00488879585031915,489.421439151358,0.1,0.978260869565217,0.978260869565217,4,10
"magic_irri",64,10,500,9,"reiter",0.00488879585031915,488.698230586741,0.1,0.978260869565217,0.978260869565217,4,10
"magic_irri",64,10,500,10,"old",0.00293728929048566,Inf,0.1,0.965116279069767,0.965116279069767,6,7
"magic_irri",64,10,500,10,"br",0.0029226585158089,491.568907389005,0.1,0.965116279069767,0.965116279069767,6,7
"magic_irri",64,10,500,10,"reiter",0.0029226585158089,491.588184784577,0.1,0.965116279069767,0.965116279069767,6,7
"magic_irri",64,10,500,1,"old",0.0152114222973321,84589578.3040646,0.5,0.967741935483871,0.9375,9,15
"magic_irri",64,10,500,1,"br",0.0152232476641855,477.61310470549,0.5,0.967741935483871,0.947368421052632,8,13
"magic_irri",64,10,500,1,"reiter",0.0152232476641855,469.064959482512,0.5,0.967741935483871,0.947368421052632,8,13
"magic_irri",64,10,500,2,"old",0.0148463156253697,14744514.1330161,0.5,0.978494623655914,1,2,5
"magic_irri",64,10,500,2,"br",0.0148565590081774,477.484596948936,0.5,0.978494623655914,1,2,5
"magic_irri",64,10,500,2,"reiter",0.0148565590081774,468.690636491162,0.5,0.978494623655914,1,2,5
"magic_irri",64,10,500,3,"old",0.0171839866172131,771914.851852688,0.5,0.919540229885057,0.930232558139535,13,16
"magic_irri",64,10,500,3,"br",0.0172029102345971,474.439611507382,0.5,0.908045977011494,0.929411764705882,14,19
"magic_irri",64,10,500,3,"reiter",0.0172029102345971,463.205806037245,0.5,0.908045977011494,0.929411764705882,14,19
"magic_irri",64,10,500,4,"old",0.0182190119022333,434767.846901027,0.5,0.963855421686747,0.963855421686747,6,7
"magic_irri",64,10,500,4,"br",0.0182443686934286,472.650373132666,0.5,0.963855421686747,0.963855421686747,6,7
"magic_irri",64,10,500,4,"reiter",0.0182443686934286,460.255498634655,0.5,0.963855421686747,0.963855421686747,6,7
"magic_irri",64,10,500,5,"old",0.0165837970210659,Inf,0.5,0.887755102040816,0.935483870967742,17,21
"magic_irri",64,10,500,5,"br",0.0165837970210659,475.090856414306,0.5,0.877551020408163,0.934782608695652,18,22
"magic_irri",64,10,500,5,"reiter",0.0165633443393466,464.981756900178,0.5,0.877551020408163,0.934782608695652,18,22
"magic_irri",64,10,500,6,"old",0.0159114523926715,756515.606706089,0.5,0.936708860759494,0.870588235294118,16,24
"magic_irri",64,10,500,6,"br",0.0159318679802196,476.125615739318,0.5,0.924050632911392,0.869047619047619,17,25
"magic_irri",64,10,500,6,"reiter",0.0159318679802196,466.283025943107,0.5,0.924050632911392,0.869047619047619,17,25
"magic_irri",64,10,500,7,"old",0.0158666268977625,558940759.170365,0.5,0.931034482758621,0.910112359550562,14,19
"magic_irri",64,10,500,7,"br",0.0158048013688583,476.75304995141,0.5,0.931034482758621,0.910112359550562,14,19
"magic_irri",64,10,500,7,"reiter",0.0158048013688583,467.583580718314,0.5,0.931034482758621,0.910112359550562,14,19
"magic_irri",64,10,500,8,"old",0.0140357717103507,4859841.93107938,0.5,0.9375,0.949367088607595,9,10
"magic_irri",64,10,500,8,"br",0.0140758762899707,479.162886115515,0.5,0.9375,0.949367088607595,9,10
"magic_irri",64,10,500,8,"reiter",0.0140758762899707,471.716476809443,0.5,0.9375,0.949367088607595,9,10
"magic_irri",64,10,500,9,"old",0.0158352898727035,5543616.72550609,0.5,0.872340425531915,0.953488372093023,16,22
"magic_irri",64,10,500,9,"br",0.0158155259304747,476.58048835024,0.5,0.872340425531915,0.953488372093023,16,22
"magic_irri",64,10,500,9,"reiter",0.0158155259304747,467.058113507638,0.5,0.872340425531915,0.953488372093023,16,22
"magic_irri",64,10,500,10,"old",0.0168810296052781,Inf,0.5,0.945652173913043,0.945652173913043,10,15
"magic_irri",64,10,500,10,"br",0.0168511980743325,474.046226461696,0.5,0.945652173913043,0.945652173913043,10,15
"magic_irri",64,10,500,10,"reiter",0.016842316650956,463.041405689988,0.5,0.945652173913043,0.945652173913043,10,15
"magic_irri",64,10,500,1,"old",0.0315593804351038,48897.9435624235,0.9,0.880952380952381,0.91358024691358,17,23
"magic_irri",64,10,500,1,"br",0.0313708105610302,449.279578124982,0.9,0.869047619047619,0.9125,18,25
"magic_irri",64,10,500,1,"reiter",0.0313708105610302,419.862774902017,0.9,0.869047619047619,0.9125,18,25
"magic_irri",64,10,500,2,"old",0.0302671049940087,58838.7392151608,0.9,0.888888888888889,0.930232558139535,16,21
"magic_irri",64,10,500,2,"br",0.030197248581346,452.319951456667,0.9,0.888888888888889,0.930232558139535,16,21
"magic_irri",64,10,500,2,"reiter",0.030197248581346,424.331160951485,0.9,0.888888888888889,0.930232558139535,16,21
"magic_irri",64,10,500,3,"old",0.0279071362991395,75170.3953913413,0.9,0.921348314606742,0.942528735632184,12,20
"magic_irri",64,10,500,3,"br",0.0279071362991395,456.249281083657,0.9,0.921348314606742,0.942528735632184,12,20
"magic_irri",64,10,500,3,"reiter",0.0276665553156612,432.302901046218,0.9,0.921348314606742,0.942528735632184,12,20
"magic_irri",64,10,500,4,"old",0.0254701880766801,99282.9038866322,0.9,0.918604651162791,0.897727272727273,16,24
"magic_irri",64,10,500,4,"br",0.0254716867022084,460.523917186822,0.9,0.895348837209302,0.895348837209302,18,27
"magic_irri",64,10,500,4,"reiter",0.0254691818139843,438.798808310033,0.9,0.895348837209302,0.895348837209302,18,27
"magic_irri",64,10,500,5,"old",0.029474067367034,87263.5113382779,0.9,0.9,0.9,18,23
"magic_irri",64,10,500,5,"br",0.0295151480134619,452.936697857319,0.9,0.9,0.9,18,23
"magic_irri",64,10,500,5,"reiter",0.0295045936480451,425.456340216527,0.9,0.9,0.9,18,23
"magic_irri",64,10,500,6,"old",0.0271978282766012,378062.584892512,0.9,0.884615384615385,0.896103896103896,17,21
"magic_irri",64,10,500,6,"br",0.0271496053618668,457.753850562485,0.9,0.884615384615385,0.896103896103896,17,21
"magic_irri",64,10,500,6,"reiter",0.0271496053618668,433.794664643674,0.9,0.884615384615385,0.896103896103896,17,21
"magic_irri",64,10,500,7,"old",0.0308310935639738,74844.7047918339,0.9,0.83695652173913,0.927710843373494,21,25
"magic_irri",64,10,500,7,"br",0.030875057259035,449.473036008509,0.9,0.83695652173913,0.927710843373494,21,25
"magic_irri",64,10,500,7,"reiter",0.030875057259035,422.814099435639,0.9,0.83695652173913,0.927710843373494,21,25
"magic_irri",64,10,500,8,"old",0.0296975335762137,61284.6971924254,0.9,0.965116279069767,0.902173913043478,12,17
"magic_irri",64,10,500,8,"br",0.0298807809428479,452.060330045921,0.9,0.953488372093023,0.911111111111111,12,19
"magic_irri",64,10,500,8,"reiter",0.0298807809428479,424.999077010778,0.9,0.953488372093023,0.911111111111111,12,19
"magic_irri",64,10,500,9,"old",0.0304779922368606,69129.6731935627,0.9,0.905263157894737,0.945054945054945,14,22
"magic_irri",64,10,500,9,"br",0.0304686758069193,450.966045618239,0.9,0.905263157894737,0.945054945054945,14,22
"magic_irri",64,10,500,9,"reiter",0.0304686758069193,422.505871031091,0.9,0.905263157894737,0.945054945054945,14,22
"magic_irri",64,10,500,10,"old",0.0301603803146247,50890.4177840507,0.9,0.855555555555556,0.875,24,29
"magic_irri",64,10,500,10,"br",0.0301603803146247,451.740336231685,0.9,0.855555555555556,0.875,24,29
"magic_irri",64,10,500,10,"reiter",0.0301603803146247,423.76564800595,0.9,0.855555555555556,0.875,24,29
"magic_irri",64,10,100,1,"old",0.00537090134768789,Inf,0.1,0.98,1,1,1
"magic_irri",64,10,100,1,"br",0.00541477152252271,94.0068495947145,0.1,0.96,0.979591836734694,3,4
"magic_irri",64,10,100,1,"reiter",0.00541477152252271,93.9814970590495,0.1,0.96,0.979591836734694,3,4
"magic_irri",64,10,100,2,"old",0.00897528055661044,Inf,0.1,0.96,0.96,4,9
"magic_irri",64,10,100,2,"br",0.00897726190026782,93.3672727201851,0.1,0.9,0.9375,8,14
"magic_irri",64,10,100,2,"reiter",0.00897726190026782,93.1707312418802,0.1,0.9,0.9375,8,14
"magic_irri",64,10,100,3,"old",0.00706267851513187,Inf,0.1,0.96078431372549,0.96078431372549,4,4
"magic_irri",64,10,100,3,"br",0.0069714111710766,93.7011028197003,0.1,0.96078431372549,0.96078431372549,4,4
"magic_irri",64,10,100,3,"reiter",0.00697097445078568,93.5962209996548,0.1,0.96078431372549,0.96078431372549,4,4
"magic_irri",64,10,100,4,"old",0.00502690450939739,Inf,0.1,0.945454545454545,0.981132075471698,4,5
"magic_irri",64,10,100,4,"br",0.00507306592636082,93.9780080284501,0.1,0.927272727272727,0.980769230769231,5,7
"magic_irri",64,10,100,4,"reiter",0.00507306592636082,93.8832310511654,0.1,0.927272727272727,0.980769230769231,5,7
"magic_irri",64,10,100,5,"old",0.00664223858311761,Inf,0.1,0.981132075471698,0.981132075471698,2,3
"magic_irri",64,10,100,5,"br",0.00662309392965009,93.8076676937109,0.1,0.943396226415094,0.980392156862745,4,6
"magic_irri",64,10,100,5,"reiter",0.00662309392965009,93.8217808544649,0.1,0.943396226415094,0.980392156862745,4,6
"magic_irri",64,10,100,6,"old",0.00296716268985556,Inf,0.1,1,0.973684210526316,1,1
"magic_irri",64,10,100,6,"br",0.00300550677109363,94.3602799990387,0.1,0.972972972972973,1,1,2
"magic_irri",64,10,100,6,"reiter",0.00300550677109363,94.3758281731605,0.1,0.972972972972973,1,1,2
"magic_irri",64,10,100,7,"old",0.00511769921768236,Inf,0.1,0.963636363636364,1,2,3
"magic_irri",64,10,100,7,"br",0.00520774255891996,93.9331802126631,0.1,0.927272727272727,1,4,5
"magic_irri",64,10,100,7,"reiter",0.00520774255891996,93.8201725302759,0.1,0.927272727272727,1,4,5
"magic_irri",64,10,100,8,"old",0.00672833085191718,Inf,0.1,0.966666666666667,0.983050847457627,3,5
"magic_irri",64,10,100,8,"br",0.00652375831412902,93.807607515811,0.1,0.9,0.981818181818182,7,12
"magic_irri",64,10,100,8,"reiter",0.00652375831412902,93.7425038484777,0.1,0.9,0.981818181818182,7,12
"magic_irri",64,10,100,9,"old",0.00793833180999803,Inf,0.1,0.981132075471698,0.981132075471698,2,3
"magic_irri",64,10,100,9,"br",0.00797873573532841,93.5196795216772,0.1,0.943396226415094,0.980392156862745,4,6
"magic_irri",64,10,100,9,"reiter",0.00797873573532841,93.3856083460091,0.1,0.943396226415094,0.980392156862745,4,6
"magic_irri",64,10,100,10,"old",0.00531621816352771,Inf,0.1,0.979591836734694,0.979591836734694,2,2
"magic_irri",64,10,100,10,"br",0.00536922535342076,93.9343240980207,0.1,0.918367346938776,0.978260869565217,5,7
"magic_irri",64,10,100,10,"reiter",0.00536922535342076,93.8267819020224,0.1,0.918367346938776,0.978260869565217,5,7
"magic_irri",64,10,100,1,"old",0.0464758697106774,Inf,0.5,0.884615384615385,0.901960784313726,11,17
"magic_irri",64,10,100,1,"br",0.0452781856436126,87.4703104288514,0.5,0.884615384615385,0.901960784313726,11,17
"magic_irri",64,10,100,1,"reiter",0.0451435879496508,85.9513483834958,0.5,0.865384615384615,0.9,12,18
"magic_irri",64,10,100,2,"old",0.0222267909643079,Inf,0.5,0.909090909090909,0.975609756097561,5,15
"magic_irri",64,10,100,2,"br",0.0225240793806395,91.3204378139297,0.5,0.886363636363636,1,5,14
"magic_irri",64,10,100,2,"reiter",0.0225240793806395,90.7755198792283,0.5,0.886363636363636,1,5,14
"magic_irri",64,10,100,3,"old",0.0318160883053612,Inf,0.5,0.857142857142857,0.842105263157895,17,26
"magic_irri",64,10,100,3,"br",0.031492116375312,89.7757141362356,0.5,0.857142857142857,0.888888888888889,14,22
"magic_irri",64,10,100,3,"reiter",0.031492116375312,88.9176562237295,0.5,0.857142857142857,0.888888888888889,14,22
"magic_irri",64,10,100,4,"old",0.0359753677437901,Inf,0.5,0.877551020408163,0.877551020408163,12,16
"magic_irri",64,10,100,4,"br",0.0362187954198001,89.096200421375,0.5,0.836734693877551,0.891304347826087,13,15
"magic_irri",64,10,100,4,"reiter",0.0362187954198001,88.0071706173676,0.5,0.836734693877551,0.891304347826087,13,15
"magic_irri",64,10,100,5,"old",0.0322481033938919,Inf,0.5,0.836363636363636,0.901960784313726,14,15
"magic_irri",64,10,100,5,"br",0.0324673889971748,89.6958324709382,0.5,0.854545454545454,0.92156862745098,12,13
"magic_irri",64,10,100,5,"reiter",0.0323763393648425,88.7160563717811,0.5,0.854545454545454,0.92156862745098,12,13
"magic_irri",64,10,100,6,"old",0.0323444124178898,Inf,0.5,0.92,0.92,8,11
"magic_irri",64,10,100,6,"br",0.0322729538749881,89.6938358469275,0.5,0.86,0.955555555555556,9,17
"magic_irri",64,10,100,6,"reiter",0.0322729538749881,88.6941127765609,0.5,0.86,0.955555555555556,9,17
"magic_irri",64,10,100,7,"old",0.0429306175785666,Inf,0.5,0.878048780487805,0.923076923076923,8,16
"magic_irri",64,10,100,7,"br",0.0431038806691905,87.9316630818887,0.5,0.878048780487805,0.972972972972973,6,10
"magic_irri",64,10,100,7,"reiter",0.04307635300554,86.4389935938622,0.5,0.878048780487805,0.972972972972973,6,10
"magic_irri",64,10,100,8,"old",0.0359342411009723,Inf,0.5,0.849056603773585,0.9,13,14
"magic_irri",64,10,100,8,"br",0.0358276717465861,89.0673749945001,0.5,0.792452830188679,0.893617021276596,16,17
"magic_irri",64,10,100,8,"reiter",0.0358276717465861,88.011574842602,0.5,0.792452830188679,0.893617021276596,16,17
"magic_irri",64,10,100,9,"old",0.034163756963887,Inf,0.5,0.86,0.955555555555556,9,15
"magic_irri",64,10,100,9,"br",0.0339158826739615,89.4699756556489,0.5,0.86,0.955555555555556,9,15
"magic_irri",64,10,100,9,"reiter",0.0339158826739615,88.524360608678,0.5,0.86,0.955555555555556,9,15
"magic_irri",64,10,100,10,"old",0.0351693107816861,Inf,0.5,0.826923076923077,0.877551020408163,15,26
"magic_irri",64,10,100,10,"br",0.0348719718178063,89.3009190819069,0.5,0.826923076923077,0.877551020408163,15,26
"magic_irri",64,10,100,10,"reiter",0.0346733429010397,88.2325643227915,0.5,0.826923076923077,0.877551020408163,15,26
"magic_irri",64,10,100,1,"old",0.0553052354859348,Inf,0.9,0.754716981132076,0.888888888888889,18,28
"magic_irri",64,10,100,1,"br",0.0553337772263935,85.7506006838099,0.9,0.716981132075472,0.863636363636364,21,30
"magic_irri",64,10,100,1,"reiter",0.0553337772263935,83.6418941627481,0.9,0.716981132075472,0.863636363636364,21,30
"magic_irri",64,10,100,2,"old",0.0549686099838425,Inf,0.9,0.781818181818182,0.877551020408163,18,22
"magic_irri",64,10,100,2,"br",0.054800191030614,85.7282978895923,0.9,0.745454545454545,0.891304347826087,19,23
"magic_irri",64,10,100,2,"reiter",0.0545254956958671,83.632253210003,0.9,0.745454545454545,0.891304347826087,19,23
"magic_irri",64,10,100,3,"old",0.0595435539686942,Inf,0.9,0.76,0.926829268292683,15,23
"magic_irri",64,10,100,3,"br",0.0594887614007544,85.0689686953185,0.9,0.72,0.923076923076923,17,28
"magic_irri",64,10,100,3,"reiter",0.0594089385711359,82.7124086815821,0.9,0.72,0.923076923076923,17,28
"magic_irri",64,10,100,4,"old",0.0582411738903553,Inf,0.9,0.82,0.872340425531915,15,20
"magic_irri",64,10,100,4,"br",0.058345230159609,85.2161611849589,0.9,0.8,0.888888888888889,15,21
