"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"179",33,10,100,0.0696622998169008,"old",Inf,0.714285714285714,0.588235294117647,11,14
"180",33,100,100,0.0761945531255866,"old",Inf,0.642857142857143,0.642857142857143,10,15
"181",33,10,100,0.0754820519558357,"old",63301.5200669265,0.473684210526316,0.6,16,20
"182",33,100,100,0.0714085576963096,"old",351384.896323915,0.578947368421053,0.578947368421053,16,20
"183",33,10,100,0.0749207444389293,"old",Inf,0.714285714285714,0.75,11,14
"184",33,100,100,0.0688360057449042,"old",Inf,0.666666666666667,0.736842105263158,12,17
"185",33,10,100,0.0709455339679328,"old",Inf,0.703703703703704,0.904761904761905,10,12
"186",33,100,100,0.0691123752443854,"old",Inf,0.703703703703704,0.863636363636364,11,12
"187",33,10,100,0.0865201751145039,"old",Inf,0.611111111111111,0.733333333333333,11,17
"188",33,100,100,0.081440012527352,"old",Inf,0.666666666666667,0.75,10,15
"189",33,10,100,0.067257925127401,"old",Inf,0.681818181818182,0.789473684210526,11,17
"190",33,100,100,0.0667961647748746,"old",Inf,0.636363636363636,0.823529411764706,11,15
"191",33,10,100,0.076655100763163,"old",Inf,0.708333333333333,0.80952380952381,11,16
"192",33,100,100,0.0729288624608766,"old",Inf,0.708333333333333,0.85,10,14
"193",33,10,100,0.0755913455941818,"old",Inf,0.777777777777778,0.7,10,17
"194",33,100,100,0.0707341220108825,"old",Inf,0.833333333333333,0.75,8,15
"195",33,10,100,0.0774033888115886,"old",Inf,0.5,0.578947368421053,19,25
"196",33,100,100,0.068611261556325,"old",Inf,0.545454545454545,0.631578947368421,17,21
"197",33,10,100,0.0792720409053848,"old",12778890.965004,0.8,0.941176470588235,5,6
"198",33,100,100,0.0740538572625537,"old",208350674.010913,0.85,0.944444444444444,4,5
